"BehaviorSpace results (NetLogo 3D 5.1.0)"
"/home/ec2-user/swarmSimRescue/rescueSwarm3D.nlogo3d"
"SwarmModSizeExperiment"
"09/14/2014 03:16:13:555 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","swarmBehaviour","swarmModificationSize","[step]","rescued","totalVictims"
"752","false","0.2","15054","7","7"
"770","false","0.2","9938","14","14"
"757","false","0.2","10813","9","9"
"782","false","0.2","5315","15","15"
"747","false","0.2","20000","12","13"
"750","false","0.2","14489","9","9"
"767","false","0.2","8902","13","13"
"779","false","0.2","5463","8","8"
"755","false","0.2","7825","13","13"
"721","false","0.2","20000","11","15"
"783","false","0.2","6140","6","6"
"773","false","0.2","6580","13","13"
"784","false","0.2","10146","11","11"
"792","false","0.2","6634","13","13"
"799","false","0.2","3822","11","11"
"759","false","0.2","20000","2","10"
"774","false","0.2","15551","18","18"
"769","false","0.2","17265","11","11"
"788","false","0.2","10490","10","10"
"742","false","0.2","20000","11","12"
"780","false","0.2","10890","7","7"
"768","false","0.2","20000","12","14"
"777","false","0.2","20000","14","15"
"803","false","0.2","5937","14","14"
"789","false","0.2","10530","15","15"
"775","false","0.2","17286","14","14"
"787","false","0.2","10349","14","14"
"807","false","0.2","5227","12","12"
"801","false","0.2","5610","13","13"
"786","false","0.2","9766","12","12"
"805","false","0.2","9185","12","12"
"778","false","0.2","12325","15","15"
"811","false","0.2","6189","10","10"
"776","false","0.2","20000","7","9"
"810","false","0.2","8760","16","16"
"808","false","0.2","5116","4","4"
"791","false","0.2","20000","13","15"
"781","false","0.2","20000","15","16"
"793","false","0.2","15079","13","13"
"761","false","0.2","20000","16","19"
"817","false","0.2","6602","12","12"
"814","false","0.2","8574","10","10"
"797","false","0.2","20000","13","14"
"827","false","0.2","4173","7","7"
"820","false","0.2","8188","10","10"
"798","false","0.2","10499","9","9"
"795","false","0.2","20000","8","10"
"804","false","0.2","7499","9","9"
"794","false","0.2","20000","10","11"
"809","false","0.2","16153","11","11"
"806","false","0.2","20000","15","17"
"796","false","0.2","20000","12","14"
"802","false","0.2","20000","9","10"
"824","false","0.2","7553","14","14"
"813","false","0.2","11333","14","14"
"822","false","0.2","8707","13","13"
"812","false","0.2","9229","14","14"
"834","false","0.2","4774","8","8"
"816","false","0.2","16604","13","13"
"831","false","0.2","5479","11","11"
"800","false","0.2","13679","14","14"
"841","false","0.2","3914","15","15"
"843","false","0.2","3743","7","7"
"828","false","0.2","9013","13","13"
"829","false","0.2","11257","16","16"
"830","false","0.2","7663","16","16"
"823","false","0.2","20000","5","6"
"849","false","0.2","4664","16","16"
"818","false","0.2","20000","10","11"
"815","false","0.2","20000","13","14"
"854","false","0.2","4768","10","10"
"840","false","0.2","5820","13","13"
"833","false","0.2","9318","7","7"
"826","false","0.2","17669","15","15"
"832","false","0.2","9112","13","13"
"848","false","0.2","7435","17","17"
"852","false","0.2","7342","12","12"
"845","false","0.2","9003","9","9"
"855","false","0.2","8756","12","12"
"842","false","0.2","13560","13","13"
"821","false","0.2","9912","12","12"
"858","false","0.2","6990","12","12"
"837","false","0.2","20000","11","12"
"825","false","0.2","14491","15","15"
"863","false","0.2","4865","12","12"
"857","false","0.2","6559","10","10"
"835","false","0.2","20000","17","18"
"865","false","0.2","5474","12","12"
"790","false","0.2","20000","9","10"
"866","false","0.2","4330","6","6"
"839","false","0.2","20000","3","11"
"844","false","0.2","12417","14","14"
"819","false","0.2","18220","14","14"
"861","false","0.2","7128","13","13"
"872","false","0.2","5218","11","11"
"846","false","0.2","20000","7","9"
"851","false","0.2","20000","19","20"
"859","false","0.2","10614","7","7"
"876","false","0.2","4910","4","4"
"838","false","0.2","14702","11","11"
"875","false","0.2","7725","13","13"
"880","false","0.2","4985","11","11"
"850","false","0.2","20000","6","7"
"874","false","0.2","8763","14","14"
"853","false","0.2","9595","15","15"
"879","false","0.2","6761","13","13"
"847","false","0.2","14078","18","18"
"869","false","0.2","8787","13","13"
"862","false","0.2","14676","14","14"
"893","false","0.2","5074","18","18"
"856","false","0.2","11765","4","4"
"887","false","0.2","9741","11","11"
"881","false","0.2","9467","11","11"
"901","false","0.2","4469","14","14"
"836","false","0.2","20000","13","14"
"898","false","0.2","5306","11","11"
"883","false","0.2","9109","15","15"
"895","false","0.2","6141","12","12"
"873","false","0.2","8917","13","13"
"900","false","0.2","7130","14","14"
"877","false","0.2","15510","10","10"
"871","false","0.2","12726","9","9"
"889","false","0.2","11807","15","15"
"885","false","0.2","11046","9","9"
"860","false","0.2","15931","11","11"
"908","false","0.2","6174","12","12"
"904","false","0.2","7127","9","9"
"892","false","0.2","9690","16","16"
"888","false","0.2","20000","7","11"
"896","false","0.2","11240","14","14"
"890","false","0.2","20000","7","13"
"894","false","0.2","20000","15","16"
"903","false","0.2","10249","13","13"
"907","false","0.2","13974","13","13"
"906","false","0.2","7452","7","7"
"899","false","0.2","20000","13","14"
"891","false","0.2","20000","11","13"
"918","false","0.2","6166","10","10"
"915","false","0.2","8771","9","9"
"916","false","0.2","9014","13","13"
"920","false","0.2","5396","12","12"
"912","false","0.2","12294","14","14"
"902","false","0.2","20000","9","10"
"905","false","0.2","20000","8","9"
"910","false","0.2","10098","12","12"
"867","false","0.2","20000","8","9"
"925","false","0.2","4604","13","13"
"909","false","0.2","13248","14","14"
"882","false","0.2","20000","9","10"
"864","false","0.2","20000","10","11"
"886","false","0.2","17540","18","18"
"923","false","0.2","8075","11","11"
"884","false","0.2","15674","9","9"
"870","false","0.2","20000","8","9"
"914","false","0.2","20000","8","10"
"917","false","0.2","8050","13","13"
"931","false","0.2","4785","6","6"
"929","false","0.2","6596","6","6"
"932","false","0.2","5782","7","7"
"868","false","0.2","20000","11","12"
"922","false","0.2","9467","9","9"
"878","false","0.2","20000","11","12"
"937","false","0.2","6769","11","11"
"935","false","0.2","9074","12","12"
"944","false","0.2","7787","11","11"
"924","false","0.2","12029","16","16"
"941","false","0.2","7771","14","14"
"945","false","0.2","7366","12","12"
"921","false","0.2","20000","13","15"
"940","false","0.2","7351","17","17"
"942","false","0.2","5019","9","9"
"919","false","0.2","12960","11","11"
"928","false","0.2","15155","14","14"
"926","false","0.2","12395","11","11"
"934","false","0.2","9211","9","9"
"949","false","0.2","10517","16","16"
"933","false","0.2","12171","13","13"
"913","false","0.2","20000","6","8"
"951","false","0.2","5672","6","6"
"953","false","0.2","8790","12","12"
"946","false","0.2","6692","10","10"
"938","false","0.2","7788","12","12"
"927","false","0.2","20000","10","12"
"966","false","0.2","3939","7","7"
"943","false","0.2","12711","13","13"
"930","false","0.2","19621","15","15"
"952","false","0.2","11987","11","11"
"955","false","0.2","11428","19","19"
"911","false","0.2","20000","15","17"
"975","false","0.2","4532","13","13"
"936","false","0.2","20000","9","10"
"964","false","0.2","11626","14","14"
"939","false","0.2","20000","12","13"
"947","false","0.2","20000","10","12"
"956","false","0.2","9844","9","9"
"961","false","0.2","10542","13","13"
"972","false","0.2","8450","9","9"
"974","false","0.2","5197","10","10"
"957","false","0.2","12332","9","9"
"962","false","0.2","12398","20","20"
"980","false","0.2","6811","12","12"
"954","false","0.2","13275","13","13"
"965","false","0.2","20000","13","14"
"979","false","0.2","5823","12","12"
"976","false","0.2","10335","12","12"
"987","false","0.2","6206","11","11"
"978","false","0.2","9722","11","11"
"970","false","0.2","11465","8","8"
"968","false","0.2","15217","7","7"
"948","false","0.2","12807","15","15"
"958","false","0.2","20000","11","12"
"981","false","0.2","6102","12","12"
"992","false","0.2","5140","7","7"
"960","false","0.2","20000","8","9"
"988","false","0.2","7988","12","12"
"950","false","0.2","20000","11","12"
"971","false","0.2","20000","12","13"
"993","false","0.2","6796","10","10"
"897","false","0.2","20000","9","10"
"991","false","0.2","8124","9","9"
"998","false","0.2","5621","13","13"
"995","false","0.2","6880","10","10"
"1000","false","0.2","5117","9","9"
"969","false","0.2","13022","16","16"
"977","false","0.2","20000","12","15"
"973","false","0.2","20000","15","16"
"967","false","0.2","20000","16","17"
"984","false","0.2","20000","11","13"
"983","false","0.2","20000","15","16"
"963","false","0.2","15893","7","7"
"1007","false","0.4","10802","14","14"
"989","false","0.2","20000","12","13"
"1008","false","0.4","10617","23","23"
"982","false","0.2","20000","11","12"
"1001","false","0.4","20000","17","18"
"1013","false","0.4","11489","9","9"
"999","false","0.2","18694","14","14"
"997","false","0.2","12800","11","11"
"1019","false","0.4","8763","11","11"
"1003","false","0.4","20000","14","15"
"1011","false","0.4","8405","18","18"
"986","false","0.2","18092","10","10"
"994","false","0.2","20000","10","14"
"985","false","0.2","17443","17","17"
"1014","false","0.4","20000","14","15"
"1027","false","0.4","5406","9","9"
"1025","false","0.4","7453","9","9"
"1015","false","0.4","16424","11","11"
"959","false","0.2","20000","9","10"
"1006","false","0.4","20000","8","11"
"1028","false","0.4","7533","16","16"
"1024","false","0.4","7171","10","10"
"1005","false","0.4","19208","12","12"
"1023","false","0.4","8256","7","7"
"1034","false","0.4","4660","10","10"
"1031","false","0.4","6130","10","10"
"1010","false","0.4","20000","12","13"
"1030","false","0.4","7750","11","11"
"1035","false","0.4","6285","10","10"
"1004","false","0.4","14057","10","10"
"1002","false","0.4","20000","8","11"
"1032","false","0.4","7473","14","14"
"1017","false","0.4","20000","11","12"
"1016","false","0.4","20000","11","12"
"1039","false","0.4","5026","13","13"
"1020","false","0.4","20000","9","10"
"1037","false","0.4","9014","11","11"
"1047","false","0.4","5027","8","8"
"1022","false","0.4","8652","13","13"
"1026","false","0.4","20000","5","13"
"1009","false","0.4","20000","6","7"
"1040","false","0.4","10213","13","13"
"1021","false","0.4","20000","14","15"
"1018","false","0.4","20000","17","18"
"1029","false","0.4","20000","9","10"
"1044","false","0.4","10740","12","12"
"1059","false","0.4","5369","12","12"
"1055","false","0.4","5543","11","11"
"1043","false","0.4","12327","8","8"
"1057","false","0.4","5928","18","18"
"990","false","0.2","19856","14","14"
"1050","false","0.4","11653","15","15"
"1041","false","0.4","10566","5","5"
"1033","false","0.4","10356","14","14"
"1060","false","0.4","7110","11","11"
"996","false","0.2","20000","11","12"
"1066","false","0.4","5577","13","13"
"1053","false","0.4","9132","7","7"
"1065","false","0.4","7802","12","12"
"1012","false","0.4","20000","9","10"
"1070","false","0.4","5707","12","12"
"1061","false","0.4","7042","16","16"
"1042","false","0.4","15946","12","12"
"1063","false","0.4","9245","14","14"
"1077","false","0.4","2999","7","7"
"1052","false","0.4","7937","11","11"
"1058","false","0.4","20000","11","13"
"1074","false","0.4","8854","12","12"
"1071","false","0.4","10743","12","12"
"1049","false","0.4","20000","14","15"
"1048","false","0.4","20000","8","12"
"1069","false","0.4","13682","10","10"
"1051","false","0.4","14442","17","17"
"1062","false","0.4","20000","7","8"
"1081","false","0.4","6341","13","13"
"1036","false","0.4","20000","17","18"
"1087","false","0.4","8507","12","12"
"1083","false","0.4","6636","13","13"
"1067","false","0.4","20000","12","13"
"1091","false","0.4","4561","12","12"
"1072","false","0.4","9464","9","9"
"1084","false","0.4","6381","10","10"
"1064","false","0.4","20000","16","18"
"1056","false","0.4","20000","15","16"
"1093","false","0.4","5111","11","11"
"1038","false","0.4","20000","16","17"
"1092","false","0.4","5869","21","21"
"1090","false","0.4","7773","16","16"
"1068","false","0.4","16105","10","10"
"1075","false","0.4","14844","15","15"
"1085","false","0.4","8857","8","8"
"1046","false","0.4","20000","14","15"
"1088","false","0.4","6687","11","11"
"1082","false","0.4","14972","12","12"
"1108","false","0.4","5158","11","11"
"1045","false","0.4","20000","13","14"
"1096","false","0.4","10074","14","14"
"1089","false","0.4","20000","14","15"
"1099","false","0.4","12381","15","15"
"1097","false","0.4","11483","15","15"
"1079","false","0.4","15221","14","14"
"1086","false","0.4","20000","11","12"
"1107","false","0.4","5813","6","6"
"1105","false","0.4","8556","9","9"
"1116","false","0.4","3731","13","13"
"1103","false","0.4","10458","13","13"
"1109","false","0.4","6856","9","9"
"1095","false","0.4","20000","6","7"
"1054","false","0.4","20000","7","8"
"1073","false","0.4","13767","14","14"
"1094","false","0.4","20000","15","16"
"1122","false","0.4","7191","15","15"
"1100","false","0.4","20000","15","16"
"1112","false","0.4","15799","16","16"
"1123","false","0.4","6633","8","8"
"1101","false","0.4","20000","15","17"
"1114","false","0.4","14317","14","14"
"1106","false","0.4","11665","13","13"
"1119","false","0.4","10295","18","18"
"1117","false","0.4","20000","9","14"
"1104","false","0.4","13266","12","12"
"1118","false","0.4","11480","15","15"
"1111","false","0.4","20000","7","8"
"1130","false","0.4","11070","12","12"
"1134","false","0.4","6653","13","13"
"1136","false","0.4","6306","12","12"
"1121","false","0.4","20000","13","15"
"1120","false","0.4","17328","20","20"
"1124","false","0.4","14206","10","10"
"1076","false","0.4","20000","10","11"
"1138","false","0.4","9763","12","12"
"1125","false","0.4","10315","5","5"
"1140","false","0.4","7538","16","16"
"1142","false","0.4","6886","10","10"
"1098","false","0.4","20000","15","16"
"1133","false","0.4","14028","20","20"
"1144","false","0.4","5269","12","12"
"1147","false","0.4","4183","11","11"
"1113","false","0.4","20000","10","11"
"1135","false","0.4","9864","9","9"
"1080","false","0.4","14902","10","10"
"1126","false","0.4","20000","10","13"
"1129","false","0.4","20000","5","7"
"1141","false","0.4","12853","8","8"
"1102","false","0.4","20000","13","14"
"1078","false","0.4","20000","7","8"
"1148","false","0.4","6470","11","11"
"1115","false","0.4","16257","12","12"
"1137","false","0.4","10056","8","8"
"1150","false","0.4","8634","8","8"
"1110","false","0.4","20000","16","17"
"1165","false","0.4","3375","15","15"
"1146","false","0.4","9079","9","9"
"1151","false","0.4","8335","6","6"
"1139","false","0.4","20000","15","16"
"1172","false","0.4","4378","8","8"
"1154","false","0.4","10332","12","12"
"1152","false","0.4","6526","12","12"
"1162","false","0.4","8962","11","11"
"1173","false","0.4","5176","23","23"
"1174","false","0.4","4047","14","14"
"1166","false","0.4","7454","19","19"
"1143","false","0.4","7366","11","11"
"1156","false","0.4","9776","7","7"
"1158","false","0.4","7972","7","7"
"1169","false","0.4","7183","12","12"
"1178","false","0.4","3612","8","8"
"1157","false","0.4","10634","8","8"
"1176","false","0.4","6947","12","12"
"1131","false","0.4","18731","19","19"
"1183","false","0.4","4450","4","4"
"1164","false","0.4","20000","8","11"
"1161","false","0.4","9886","16","16"
"1177","false","0.4","8626","8","8"
"1132","false","0.4","20000","12","13"
"1160","false","0.4","20000","8","9"
"1187","false","0.4","5900","11","11"
"1145","false","0.4","20000","13","14"
"1127","false","0.4","20000","10","11"
"1182","false","0.4","8550","16","16"
"1149","false","0.4","19783","15","15"
"1153","false","0.4","20000","6","8"
"1190","false","0.4","7329","19","19"
"1168","false","0.4","12169","17","17"
"1186","false","0.4","8989","18","18"
"1193","false","0.4","4088","13","13"
"1159","false","0.4","14272","15","15"
"1128","false","0.4","20000","14","15"
"1167","false","0.4","20000","14","15"
"1170","false","0.4","10440","11","11"
"1179","false","0.4","12142","14","14"
"1181","false","0.4","9916","16","16"
"1201","false","0.4","6266","7","7"
"1195","false","0.4","6098","13","13"
"1205","false","0.4","4562","13","13"
"1204","false","0.4","7129","13","13"
"1188","false","0.4","10988","9","9"
"1192","false","0.4","12429","14","14"
"1199","false","0.4","9808","7","7"
"1155","false","0.4","20000","10","12"
"1215","false","0.4","3787","9","9"
"1184","false","0.4","17154","12","12"
"1202","false","0.4","11295","12","12"
"1189","false","0.4","14673","8","8"
"1171","false","0.4","18430","13","13"
"1208","false","0.4","8989","17","17"
"1223","false","0.4","3742","7","7"
"1175","false","0.4","20000","7","8"
"1221","false","0.4","4866","16","16"
"1214","false","0.4","8654","10","10"
"1219","false","0.4","5848","11","11"
"1203","false","0.4","20000","6","7"
"1207","false","0.4","20000","7","8"
"1198","false","0.4","20000","10","11"
"1213","false","0.4","14145","11","11"
"1209","false","0.4","11073","7","7"
"1220","false","0.4","8935","15","15"
"1197","false","0.4","9853","12","12"
"1228","false","0.4","6274","13","13"
"1194","false","0.4","20000","13","14"
